,Index,ProductName,ScrapeDate,ScrapedIndex,ScrapedIndexTrueRank,CorrectedIndexTrueRank,ScrapedIndexPrice,CorrectedPrice,ScrapedIndexVendor,ScrapedIndexVendorType
137,680,"Aroma Housewares ARC-914SBD Digital Cool-Touch Rice Cooker and Food Steamer with Stainless Steel Exterior, Silver",6/21/16,54,47,47,55.47,55.47,KellyStore,Other
138,682,"Aroma Housewares ARC-914SBD Digital Cool-Touch Rice Cooker and Food Steamer with Stainless Steel Exterior, Silver",6/21/16,56,48,48,58.59,58.59,Mild Shop,Other
139,681,"Aroma Housewares ARC-914SBD Digital Cool-Touch Rice Cooker and Food Steamer with Stainless Steel Exterior, Silver",6/21/16,55,48,48,58.59,58.59,Namtip Store,Other
140,683,"Aroma Housewares ARC-914SBD Digital Cool-Touch Rice Cooker and Food Steamer with Stainless Steel Exterior, Silver",6/21/16,57,49,49,58.94,58.94,Noy Junta,Other
141,285,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,1,1,1,150,150,Shiran Levy,Other
142,286,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,2,2,2,151.99,151.99,Arnold Wood,Other
143,287,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,3,3,3,153.09,153.09,easterlingsiphone,Other
144,288,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,4,4,4,155.3,155.3,KUMSUNG,Other
145,289,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,6,6,5,158.89,158.89,BLINQ,Other
146,290,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,7,7,6,164.43,164.43,U&M Tech,Other
147,291,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,5,5,7,155.31,165.29,Amazon.com,Amazon
148,292,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,8,8,8,166.49,166.49,Kpharmacy,Other
149,293,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,9,9,9,173.03,173.03,Wholesale Connection,Other
150,294,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,10,10,10,174.04,174.04,Silhouette Goods,Other
151,295,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,12,12,11,182.7,182.7,Ace Micros,Other
152,296,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,13,13,12,182.74,182.74,J-Electronics,Other
153,297,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,14,14,13,182.75,182.75,AztekComputers,Other
154,298,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,15,15,14,184.52,184.52,Brooklyn Parkway,Other
155,299,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,18,18,15,186.01,186.01,Jasons Deals,Other
156,300,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,19,19,16,186.26,186.26,RackGo,Other
157,301,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,20,20,17,186.52,186.52,Royal Electronics LLC,Other
158,302,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,21,21,18,187.64,187.64,Computer Brain,Other
159,303,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,22,22,19,187.76,187.76,Galactics,Other
160,304,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,23,23,20,188.51,188.51,BuyVPC,Other
161,305,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,11,11,21,178.5,188.7,Ace Easy,FBA
162,306,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,25,25,22,189.99,189.99,AZPerfume,Other
163,307,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,26,26,23,190.79,190.79,HPP Enterprises,Other
164,309,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,28,27,24,191.48,191.48,PORTABLE GUY,Other
165,308,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,27,27,24,191.48,191.48,Tri State Camera,Other
166,310,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,29,28,25,191.93,191.93,my Goods,Other
167,311,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,30,29,26,193.31,193.31,America's Distributor,Other
168,312,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,31,30,27,194.38,194.38,JM PRIME,Other
169,313,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,32,31,28,194.56,194.56,Erwin Comp,Other
170,314,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,33,32,29,194.69,194.69,FastMarketPro,Other
171,315,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,34,33,30,194.96,194.96,GizmosForLife,Other
172,316,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,16,16,31,184.99,194.97,OneDealOutlet Online,FBA
173,317,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,35,34,32,195,195,Moon Tech,Other
174,318,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,17,17,33,184.99,195.19,Ella's E-Shop,FBA
175,319,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,36,35,34,195.31,195.31,antonline,Other
176,320,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,37,36,35,196.16,196.16,EMPIRE MARKET,Other
177,321,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,38,37,36,196.22,196.22,Camcor,Other
178,322,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,39,38,37,196.88,196.88,IPC-Store,Other
179,323,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,40,39,38,197.26,197.26,TheFactoryDepot,Other
180,324,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,41,40,39,197.51,197.51,Card Machine Outlet Inc.,Other
181,325,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,42,41,40,199.99,199.99,Adorama Camera,Other
182,326,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,24,24,41,189.99,200.19,kccomputer,FBA
183,327,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,43,42,42,203.45,203.45,Triplenet Pricing,Other
184,328,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,44,43,43,203.49,203.49,NSPIRE,Other
185,329,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,45,44,44,204.45,204.45,Altex Computers & Electronics,Other
186,330,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,46,45,45,204.99,204.99,HowardStore,Other
187,331,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,47,46,46,205.3,205.3,Good Luck Bargains,Other
188,332,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,48,47,47,205.6,205.6,biddeal_co,Other
189,333,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,49,48,48,207.41,207.41,VirVentures,Other
190,334,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,50,49,49,209.07,209.07,TELeasy,Other
191,335,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,51,50,50,212.62,212.62,Let'sTrade,Other
192,336,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,52,51,51,212.94,212.94,DataVision Computer Video,Other
193,337,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,53,52,52,215.19,215.19,SuperDealsHub,Other
194,338,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,54,53,53,217.34,217.34,Rover Mall,Other
195,339,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,55,54,54,218.01,218.01,Hot Deals 4 Less®,Other
196,340,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,56,55,55,218.98,218.98,Electronic Sales Express,Other
197,341,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,57,56,56,219.82,219.82,Vision computers,Other
198,342,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,58,57,57,219.89,219.89,Printermalls,Other
199,343,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,59,58,58,220.42,220.42,eTronix World,Other
200,344,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,60,59,59,225.19,225.19,MEGAsale,Other
201,345,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,61,60,60,226.49,226.49,Hard2FindParts,Other
202,346,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,62,61,61,230.4,230.4,CX Outlet,Other
203,347,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,63,62,62,231.4,231.4,oceanclublights,Other
204,348,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,64,63,63,232.18,232.18,Gadget_Central,Other
205,349,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,65,64,64,232.23,232.23,Dreem Deals,Other
206,350,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,66,65,65,232.74,232.74,JDVCommerce,Other
207,351,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,67,66,66,235.35,235.35,Deal-Hunters,Other
208,352,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,68,67,67,236.75,236.75,Sivart Vault,Other
209,353,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,69,68,68,236.98,236.98,FIRESTONE,Other
210,354,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,70,69,69,237.24,237.24,AZdeals,Other
211,355,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,71,70,70,238.09,238.09,Bopo,Other
212,356,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,72,71,71,238.17,238.17,Alliance(Supply),Other
213,357,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,73,72,72,238.57,238.57,M-wave,Other
214,358,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,74,73,73,239.47,239.47,RJRAnderson,Other
215,359,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,75,74,74,240.97,240.97,"Bundle City, Inc.",Other
216,360,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,76,75,75,243,243,Entegron,Other
217,361,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,77,76,76,247.33,247.33,The Clark Group of NC,Other
218,362,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,78,77,77,248.4,248.4,FonsTech,Other
219,363,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,79,78,78,248.66,248.66,SteroidFactory,Other
220,364,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,80,79,79,251.49,251.49,SPICY BOMB,Other
221,365,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,81,80,80,259.49,259.49,OutletPC,Other
222,366,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,82,81,81,261.98,261.98,Benzy Place,Other
223,367,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,83,82,82,271.17,271.17,"Battle Distribution, LLC",Other
224,368,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,84,83,83,284.1,284.1,Special Gift Box,Other
225,369,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,85,84,84,289.99,289.99,Cellular Shack,Other
226,370,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,86,85,85,290.95,290.95,"UnbeatableSale, Inc",Other
227,371,ASUS (RT-AC68U) Wireless-AC1900 Dual-Band Gigabit Router,8/29/16,87,86,86,299.99,299.99,Stick Price,Other
228,985,"Boon Grass Countertop Drying Rack,Green",8/30/16,4,4,1,15.71,15.71,Cedargrove992,Other
229,986,"Boon Grass Countertop Drying Rack,Green",8/30/16,7,6,2,16.49,16.49,Amazing Toy Liquidators,Other
230,987,"Boon Grass Countertop Drying Rack,Green",8/30/16,8,7,3,17.01,17.01,"Diapers.com (Quidsi Retail, an Amazon company)",Other
231,988,"Boon Grass Countertop Drying Rack,Green",8/30/16,9,8,4,17.04,17.04,BabyAge,Other
232,989,"Boon Grass Countertop Drying Rack,Green",8/30/16,10,8,4,17.04,17.04,BabyEarth,Other
233,990,"Boon Grass Countertop Drying Rack,Green",8/30/16,1,1,5,12,19.08,Amazon.com,Amazon
234,991,"Boon Grass Countertop Drying Rack,Green",8/30/16,13,10,6,19.65,19.65,ekimsales,Other
235,992,"Boon Grass Countertop Drying Rack,Green",8/30/16,14,11,7,20.32,20.32,Marketing Allegiance,Other
236,993,"Boon Grass Countertop Drying Rack,Green",8/30/16,15,12,8,20.89,20.89,essenterprisesltd,Other
237,994,"Boon Grass Countertop Drying Rack,Green",8/30/16,16,13,9,21.27,21.27,Juvenile & Toys,Other
238,995,"Boon Grass Countertop Drying Rack,Green",8/30/16,17,14,10,21.9,21.9,AmaWood,Other
239,996,"Boon Grass Countertop Drying Rack,Green",8/30/16,18,15,11,22,22,Pampered Tot,Other
240,997,"Boon Grass Countertop Drying Rack,Green",8/30/16,19,16,12,22.08,22.08,Yachew LTD-,Other
241,998,"Boon Grass Countertop Drying Rack,Green",8/30/16,2,2,13,15.59,22.67,HappySundog,FBA
242,999,"Boon Grass Countertop Drying Rack,Green",8/30/16,3,3,14,15.69,22.77,V & Associates,FBA
243,1001,"Boon Grass Countertop Drying Rack,Green",8/30/16,6,5,15,15.99,23.07,Chen_FM,FBA
244,1000,"Boon Grass Countertop Drying Rack,Green",8/30/16,5,5,15,15.99,23.07,MyToyBox,FBA
245,1002,"Boon Grass Countertop Drying Rack,Green",8/30/16,20,17,16,23.09,23.09,XoXoGroupLLC,Other
246,1003,"Boon Grass Countertop Drying Rack,Green",8/30/16,21,18,17,23.81,23.81,BornIcon,Other
247,1004,"Boon Grass Countertop Drying Rack,Green",8/30/16,22,19,18,23.94,23.94,Our Baby Our World,Other
248,1005,"Boon Grass Countertop Drying Rack,Green",8/30/16,23,20,19,24.29,24.29,InStock Group,Other
249,1008,"Boon Grass Countertop Drying Rack,Green",8/30/16,26,21,20,24.89,24.89,Marketplaceace,Other
250,1006,"Boon Grass Countertop Drying Rack,Green",8/30/16,24,21,20,24.89,24.89,Seasonal Deals,Other
251,1007,"Boon Grass Countertop Drying Rack,Green",8/30/16,25,21,20,24.89,24.89,sell4less85,Other
252,1009,"Boon Grass Countertop Drying Rack,Green",8/30/16,11,9,21,17.86,24.94,Best Service Stores,FBA
253,1010,"Boon Grass Countertop Drying Rack,Green",8/30/16,12,9,21,17.86,24.94,TheJungleStore,FBA
254,1011,"Boon Grass Countertop Drying Rack,Green",8/30/16,27,22,22,24.99,24.99,Toys US,Other
255,1012,"Boon Grass Countertop Drying Rack,Green",8/30/16,28,23,23,25.35,25.35,DropAir,Other
256,1013,"Boon Grass Countertop Drying Rack,Green",8/30/16,29,24,24,25.63,25.63,HomeOnline,Other
257,1014,"Boon Grass Countertop Drying Rack,Green",8/30/16,30,25,25,25.87,25.87,Best Brands Toys,Other
258,1015,"Boon Grass Countertop Drying Rack,Green",8/30/16,31,26,26,26.12,26.12,upup365,Other
259,1016,"Boon Grass Countertop Drying Rack,Green",8/30/16,32,27,27,26.95,26.95,shelproducts,Other
260,1017,"Boon Grass Countertop Drying Rack,Green",8/30/16,33,28,28,27.07,27.07,HomeGoodsOnline,Other
261,1018,"Boon Grass Countertop Drying Rack,Green",8/30/16,34,29,29,27.36,27.36,Imagine That Toys,Other
262,1019,"Boon Grass Countertop Drying Rack,Green",8/30/16,35,30,30,27.88,27.88,Birds Eye Supply,Other
263,1020,"Boon Grass Countertop Drying Rack,Green",8/30/16,36,31,31,27.91,27.91,Gr8OnlineDeals,Other
264,1021,"Boon Grass Countertop Drying Rack,Green",8/30/16,37,32,32,28.04,28.04,Caring Penguin,Other
265,1022,"Boon Grass Countertop Drying Rack,Green",8/30/16,38,33,33,28.85,28.85,DesertSkyLLC,Other
266,1023,"Boon Grass Countertop Drying Rack,Green",8/30/16,39,34,34,31.46,31.46,Alpine Sports USA,Other
267,1024,"Boon Grass Countertop Drying Rack,Green",8/30/16,40,35,35,32.49,32.49,Akloos,Other
268,1025,"Boon Grass Countertop Drying Rack,Green",8/30/16,41,36,36,32.89,32.89,KZANDO,Other
269,1026,"Boon Grass Countertop Drying Rack,Green",8/30/16,42,37,37,33.01,33.01,Baby Lollipop,Other
270,1027,"Boon Grass Countertop Drying Rack,Green",8/30/16,43,38,38,33.07,33.07,Connect Buy,Other
271,1028,"Boon Grass Countertop Drying Rack,Green",8/30/16,44,39,39,33.95,33.95,Pokkadots,Other
272,1029,"Boon Grass Countertop Drying Rack,Green",8/30/16,45,40,40,34.87,34.87,The Baby's Den,Other
273,1030,"Boon Grass Countertop Drying Rack,Green",8/30/16,46,41,41,35.01,35.01,Blossom Online Sales,Other
274,1031,"Boon Grass Countertop Drying Rack,Green",8/30/16,47,42,42,36.56,36.56,Noy Junta,Other
275,1032,"Boon Grass Countertop Drying Rack,Green",8/30/16,48,43,43,37.58,37.58,KK Boutique ltd,Other
276,1033,"Boon Grass Countertop Drying Rack,Green",8/30/16,49,44,44,37.91,37.91,Lacelle Brothers Ent.,Other
277,1034,"Boon Grass Countertop Drying Rack,Green",8/30/16,50,45,45,38.11,38.11,Rumy&Sons,Other
278,1035,"Boon Grass Countertop Drying Rack,Green",8/30/16,51,45,45,38.11,38.11,Rumy&Sons,Other
279,1037,"Boon Grass Countertop Drying Rack,Green",8/30/16,53,46,46,38.29,38.29,KYE Pro Shop,Other
280,1036,"Boon Grass Countertop Drying Rack,Green",8/30/16,52,46,46,38.29,38.29,Quick Delivery JP,Other
281,1038,"Boon Grass Countertop Drying Rack,Green",8/30/16,54,46,46,38.29,38.29,Refresh!,Other
282,1039,"Boon Grass Countertop Drying Rack,Green",8/30/16,55,46,46,38.29,38.29,UT Mart,Other
283,1040,"Boon Grass Countertop Drying Rack,Green",8/30/16,56,46,46,38.29,38.29,Well Products Mart,Other
284,1042,"Boon Grass Countertop Drying Rack,Green",8/30/16,58,47,47,38.3,38.3,BRYME,Other
285,1041,"Boon Grass Countertop Drying Rack,Green",8/30/16,57,47,47,38.3,38.3,TSURUYA,Other
286,1043,"Boon Grass Countertop Drying Rack,Green",8/30/16,59,48,48,38.35,38.35,importations du Japon,Other
287,1044,"Boon Grass Countertop Drying Rack,Green",8/30/16,60,49,49,38.36,38.36,TOMODACHI import shop  japan,Other
288,1045,"Boon Grass Countertop Drying Rack,Green",8/30/16,61,50,50,38.37,38.37,koKitsune,Other
289,1046,"Boon Grass Countertop Drying Rack,Green",8/30/16,62,51,51,38.38,38.38,VogueMe,Other
290,1049,"Boon Grass Countertop Drying Rack,Green",8/30/16,65,52,52,38.49,38.49,H・K・P ( ships from Japan ),Other
291,1047,"Boon Grass Countertop Drying Rack,Green",8/30/16,63,52,52,38.49,38.49,Hirakihimi,Other
292,1048,"Boon Grass Countertop Drying Rack,Green",8/30/16,64,52,52,38.49,38.49,Import Select Shop,Other
293,1052,"Boon Grass Countertop Drying Rack,Green",8/30/16,68,53,53,38.5,38.5,Great Meister,Other
294,1051,"Boon Grass Countertop Drying Rack,Green",8/30/16,67,53,53,38.5,38.5,Harbor Online Shop,Other
295,1050,"Boon Grass Countertop Drying Rack,Green",8/30/16,66,53,53,38.5,38.5,the only product,Other
296,1053,"Boon Grass Countertop Drying Rack,Green",8/30/16,69,54,54,38.94,38.94,Golden glory,Other
297,1054,"Boon Grass Countertop Drying Rack,Green",8/30/16,70,55,55,38.99,38.99,CretaMarket,Other
298,1055,"Boon Grass Countertop Drying Rack,Green",8/30/16,71,56,56,39.17,39.17,JAPANESE brands,Other
299,1056,"Boon Grass Countertop Drying Rack,Green",8/30/16,72,57,57,39.48,39.48,mew-mew,Other
300,1057,"Boon Grass Countertop Drying Rack,Green",8/30/16,73,58,58,39.54,39.54,Tokyo Fantastic Collections,Other
301,1058,"Boon Grass Countertop Drying Rack,Green",8/30/16,74,59,59,39.87,39.87,Club JM,Other
302,1060,"Boon Grass Countertop Drying Rack,Green",8/30/16,76,60,60,39.99,39.99,Luconcie,Other
303,1059,"Boon Grass Countertop Drying Rack,Green",8/30/16,75,60,60,39.99,39.99,RSC Store,Other
304,1123,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,1,1,1,7.15,7.15,Parker9smussen,Other
305,1124,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,2,2,2,25.93,25.93,wilstore226,Other
306,1125,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,4,4,3,30.88,30.88,DiscountClub,Other
307,1126,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,5,5,4,30.89,30.89,Gr8OnlineDeals,Other
308,1127,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,6,6,5,31.99,31.99,SAHARA MARKET,Other
309,1129,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,8,7,6,32.99,32.99,LGeOO Electronics,Other
310,1128,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,7,7,6,32.99,32.99,MINDeyes,Other
311,1130,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,9,8,7,33.67,33.67,Discountdepot53,Other
312,1131,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,10,9,8,33.84,33.84,Blazers Street,Other
313,1132,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,11,10,9,34.49,34.49,DropAir,Other
314,1133,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,12,11,10,34.76,34.76,Teds Electronics,Other
315,1134,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,3,3,11,26.94,34.81,Amazon.com,Amazon
316,1135,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,13,12,12,34.99,34.99,amazingdiscountdeals,Other
317,1137,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,15,13,13,35.98,35.98,Edward`s shop,Other
318,1136,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,14,13,13,35.98,35.98,FanTasy,Other
319,1138,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,16,14,14,35.99,35.99,bastboot,Other
320,1139,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,17,15,15,36.37,36.37,XoXoGroupLLC,Other
321,1140,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,18,16,16,37.73,37.73,DigitalEtc,Other
322,1141,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,19,17,17,37.99,37.99,ProKingDeals,Other
323,1142,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,20,17,17,37.99,37.99,SergeSeller,Other
324,1143,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,21,18,18,38.14,38.14,SellerTech0101,Other
325,1144,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,22,19,19,38.16,38.16,MaliYoung,Other
326,1145,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,23,20,20,38.17,38.17,Selling_Genius,Other
327,1146,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,71,60,21,39.12,39.12,LGeOO Electronics,Other
328,1147,Brita 10 Cup Everyday BPA Free Water Pitcher with 1 Filter,9/6/16,24,21,22,39.72,39.72,Namtip Store,Other
